CustomerTransactionId,CustomerId,ProductId,Quantity,UnitPrice,Discount,TotalPrice,PaymentMethod,Location,Status,CustomerTransactionTimestamp,CustomerName,CustomerEmail,ProductName,ProductDescription
"0e29610a-4b93-4739-957f-7be998263b90","0b0f66ec-bdd8-4164-9a1f-932c591df1de","21b9460c-cf20-410f-be48-0038a4640c81",5,52.77,18.16,245.69,"Cash","Store 68","Completed",10/21/2024 6:15:38 PM,"Olivia Martin","olivia.martin@example.com","Sample Product Q","Description for product Q."
"d3f2fca0-0149-410d-81a4-96e136d22c53","fb3047fb-ca1f-4025-9299-ee1002e8c6b9","05874abc-1698-4398-9a66-0913897275d1",1,51.22,5.75,45.47,"Voucher","Store 66","Cancelled",10/28/2024 6:15:38 PM,"Jane Martin","jane.martin@example.com","Sample Product R","Description for product R."
"6a54713d-48d2-4452-8151-d99f4421867e","b97ce2a9-d962-4629-bafc-407c013b347c","16bdde86-1320-4916-8ba8-27182ab545d0",1,67.71,3.94,63.77,"CreditCard","Store 65","Completed",10/14/2024 6:15:38 PM,"Ethan Walker","ethan.walker@example.com","Sample Product S","Description for product S."
"77592e53-ed79-4a07-8ebf-ec7b571b24f6","dce34a09-4020-42e9-93a2-b927e367ce57","c0095ac0-462a-42ab-a5b6-a013e056fb8e",4,93.03,13.28,358.84,"DigitalWallet","Store 67","Pending",10/24/2024 6:15:38 PM,"Charlotte Davis","charlotte.davis@example.com","Sample Product T","Description for product T."
"53263e36-c717-485b-b77c-6911ec915624","0170d14d-ae50-488a-881f-43d891a98bab","25ceb473-53f1-4c7e-9986-689d4fb6231d",4,61.63,7.29,239.23,"Voucher","Store 65","Pending",10/26/2024 6:15:38 PM,"Charlotte Taylor","charlotte.taylor@example.com","Sample Product U","Description for product U."
"28d48355-d723-4188-9873-d491863557ef","367f1404-97b4-4587-b3ff-79cd8d4e5a8b","8ad14975-6f20-419a-a8a1-617c1ce5237e",2,57.92,1.83,114.01,"DigitalWallet","Store 67","Pending",11/5/2024 6:15:38 PM,"Jane Williams","jane.williams@example.com","Sample Product V","Description for product V."
"a89b0e01-b58c-47c5-a1dd-4c6c27b7a646","d2a2f9cc-1869-44cf-a8b8-f29f3dfb5b1b","8fa25779-81b9-4475-867c-55357f15a064",4,98.85,4.04,391.36,"DigitalWallet","Store 67","Pending",10/28/2024 6:15:38 PM,"Aiden Allen","aiden.allen@example.com","Sample Product W","Description for product W."
"e4bddac5-c9e3-42ce-b446-a25980323fc1","0a185ade-c8d3-4cc3-b1c7-43c8768d69b1","1909cbb2-60e9-489c-85ba-ad923c93563b",1,69.73,16.31,53.42,"DigitalWallet","Store 66","Completed",10/21/2024 6:15:38 PM,"Isabella Harris","isabella.harris@example.com","Sample Product X","Description for product X."
"05ed4d91-36ff-49b1-8b97-2abb400e56b4","ded6d0d0-e983-4698-b802-ca2e846f6c1b","f5021967-c40d-4ff2-9c72-51940180c4dc",3,51.07,0.92,152.29,"DigitalWallet","Store 65","Cancelled",10/19/2024 6:15:38 PM,"Mason Brown","mason.brown@example.com","Sample Product Y","Description for product Y."
"23be4e9d-bbcd-40ae-9832-62795df509ff","0940ca46-bfe5-474e-929d-469258a4f7de","bc5ff738-5027-404f-8d80-b611808c9064",1,71.75,14.14,57.61,"DebitCard","Store 65","Completed",10/13/2024 6:15:38 PM,"Mia Jones","mia.jones@example.com","Sample Product Z","Description for product Z."
"52c0fb8c-7a8d-46fa-b196-cab80d5c325d","42a7b232-7cfa-49bb-be7c-8f1bad5add69","e4784235-946c-40df-9cd7-8bc1f0e7ae44",1,72.32,4.12,68.2,"Voucher","Store 68","Cancelled",10/19/2024 6:15:38 PM,"Lily Wilson","lily.wilson@example.com","Sample Product A","Description for product A."
"490991ac-67f8-4344-ba06-cbd1caf76534","4af31533-e71b-4cb5-afce-b47aee6a240d","c7b81d87-0a12-4584-ae8a-5597d0c8273d",3,29.97,7.9,82.01,"CreditCard","Store 68","Pending",10/31/2024 6:15:38 PM,"Sophia Jackson","sophia.jackson@example.com","Sample Product B","Description for product B."
"a7acae8d-8b4a-4332-a9e8-05a9c17851ba","38991c34-3e7b-4cf4-b2d1-7de0d796d8ee","6ebe8934-372b-40ea-8720-e2fadb357b1d",1,57.43,18.06,39.37,"DigitalWallet","Store 68","Pending",11/2/2024 6:15:38 PM,"Noah Miller","noah.miller@example.com","Sample Product C","Description for product C."
"fab9dd0f-718f-4c84-9ae0-da4f9b482b4f","a420e915-d702-4684-9d3b-5781a59c8536","c601de91-5e0e-4b57-b1d8-8b49e9576f32",4,44.55,9.92,168.28,"DigitalWallet","Store 68","Pending",10/24/2024 6:15:38 PM,"Amelia Miller","amelia.miller@example.com","Sample Product D","Description for product D."
"e37a1b29-5d17-42f3-bf99-73379d0a1524","d3a76c4c-beb6-43a3-842b-fc19f9d90085","f9c61d9c-8193-4cc8-b9f0-9287583f156f",3,37.26,14.14,97.64,"DigitalWallet","Store 68","Completed",10/31/2024 6:15:38 PM,"John Wilson","john.wilson@example.com","Sample Product E","Description for product E."
"6bcd09f2-bec2-488c-adbc-30cfa600a3ee","7ba596d3-7a1f-42c5-84e6-f196099516f7","456fdf96-1d9d-4bb4-b0e9-56807f7cd9f0",3,45.78,5.22,132.12,"Cash","Store 65","Completed",10/24/2024 6:15:38 PM,"Samuel Rodriguez","samuel.rodriguez@example.com","Sample Product F","Description for product F."
"f6932180-e62f-4327-bc88-7010d99260cc","d46d72f0-0936-4f7d-a1be-5fe2b8f11083","fe8587fd-a796-4c98-a174-dc0fe4604eca",5,43.51,12.36,205.19,"Voucher","Store 65","Cancelled",10/21/2024 6:15:38 PM,"Liam Lee","liam.lee@example.com","Sample Product G","Description for product G."
"7e81c9a6-8e83-4013-ba92-2aef36e7c959","1cf25df4-9a02-481e-acd0-410b1d0f890b","57d42be8-e425-4b6c-abf4-f2b92e1c4f54",1,63.33,0.81,62.52,"DebitCard","Store 66","Completed",11/1/2024 6:15:38 PM,"Liam Lee","liam.lee@example.com","Sample Product H","Description for product H."
"8f833a78-67e8-47fb-8a2e-68b7ff371e15","7ba0d485-274a-4864-9e8a-cef56003454c","1a697c68-ef6e-43ee-a8c9-83c4d9f190a9",2,54.4,8.54,100.26,"DebitCard","Store 66","Completed",10/17/2024 6:15:38 PM,"Lily Anderson","lily.anderson@example.com","Sample Product I","Description for product I."
"dd2232d2-f815-4c2d-bb64-6ec79e401074","d47d7bea-d16f-45e4-883f-77b1b2d641aa","202ca640-6de6-4109-a894-2535b0f29d25",4,51.76,11.1,195.94,"Voucher","Store 66","Cancelled",10/11/2024 6:15:38 PM,"Ava Young","ava.young@example.com","Sample Product J","Description for product J."
"27650136-ad05-400e-b3ad-1b88930e8322","3457e058-0d57-4bfd-8a28-2229a6a2d8e7","b20d168c-0990-4ea1-aa40-d35bac37ecc0",5,40.71,2.02,201.53,"Cash","Store 65","Cancelled",10/23/2024 6:15:38 PM,"Frank Young","frank.young@example.com","Sample Product K","Description for product K."
"1abf880b-c75d-41bc-9537-0f19cb7f4fa7","c128195b-9cb1-4f53-9472-d0bda8b816ca","478ec5c7-0d95-4e19-9d66-1d9c9e9d4484",1,52.26,10.53,41.73,"Cash","Store 68","Cancelled",10/30/2024 6:15:38 PM,"Chloe Lewis","chloe.lewis@example.com","Sample Product L","Description for product L."
"1d60992f-5d43-4c9a-9434-284c396773dc","541d451e-b7b8-4e69-84e6-9a14296882c5","80113f71-3a87-4a49-956a-de9718343b1c",2,55.85,15.16,96.54,"DebitCard","Store 68","Completed",10/17/2024 6:15:38 PM,"Eva Jones","eva.jones@example.com","Sample Product M","Description for product M."
"6269728e-c686-4040-9f8e-2561b15ff073","a7210a48-8694-4967-8c21-6da4cb94b912","c32d63d3-965e-45f3-855b-50643d70e115",5,38.36,12.33,179.47,"CreditCard","Store 67","Pending",10/15/2024 6:15:38 PM,"Ethan Martin","ethan.martin@example.com","Sample Product N","Description for product N."
"20d2ef9e-fe03-4c3f-8c43-aae53bd14842","01fd7def-f73f-48c5-add6-02a01f667388","e21ad4c7-71a2-456c-af10-71692b76f83e",1,72.74,16.36,56.38,"Cash","Store 67","Completed",10/30/2024 6:15:38 PM,"Frank Miller","frank.miller@example.com","Sample Product O","Description for product O."
"a7136196-6abe-46e3-ab8d-818dcc2fa873","4f1149b4-ae4b-4993-ac3e-302dba28085e","81179a16-4e3c-4879-ae56-0862c4b2932f",5,66.51,13.57,318.98,"DigitalWallet","Store 67","Completed",10/27/2024 6:15:38 PM,"Samuel Thompson","samuel.thompson@example.com","Sample Product P","Description for product P."
"05b855fc-2833-439d-8655-7dc1f9834987","7db07e18-e90c-422d-9059-0af665ccf0f0","21b9460c-cf20-410f-be48-0038a4640c81",3,58.87,17.06,159.55,"Voucher","Store 67","Pending",10/25/2024 6:15:38 PM,"Jackson Thompson","jackson.thompson@example.com","Sample Product Q","Description for product Q."
"bba827db-7f22-4b5d-9419-3e5bcabb0784","36ffc98b-83e1-49cd-8bea-dd1b22198cbf","05874abc-1698-4398-9a66-0913897275d1",3,49.71,3.86,145.27,"DebitCard","Store 68","Pending",10/29/2024 6:15:38 PM,"John Martinez","john.martinez@example.com","Sample Product R","Description for product R."
"4aadb6fd-ea5e-4057-a5e4-7ae0e4738c1b","ae1686a3-f044-4eda-8bb9-77386daf92f5","16bdde86-1320-4916-8ba8-27182ab545d0",4,94.11,12.99,363.45,"Cash","Store 67","Cancelled",11/5/2024 6:15:38 PM,"Gabriel Williams","gabriel.williams@example.com","Sample Product S","Description for product S."
"1e1a885f-dbcc-41e8-a402-5bda401ceef5","1515315f-8ebc-4440-b952-d17ad77b6a40","c0095ac0-462a-42ab-a5b6-a013e056fb8e",3,80.42,17.72,223.54,"Voucher","Store 67","Completed",10/23/2024 6:15:38 PM,"Lily Harris","lily.harris@example.com","Sample Product T","Description for product T."
"513a0672-df4a-4da3-a3ee-f433f4f3603c","fc055762-f46f-4cbf-ab11-054e5ea0d37a","25ceb473-53f1-4c7e-9986-689d4fb6231d",2,37.45,14.96,59.94,"Voucher","Store 67","Completed",10/17/2024 6:15:38 PM,"Jackson Jones","jackson.jones@example.com","Sample Product U","Description for product U."
"83beb59b-dc9d-429d-8919-419ed24e2499","34566d49-e7d6-4d60-9dde-dd55b55527f4","8ad14975-6f20-419a-a8a1-617c1ce5237e",1,75.1,8.41,66.69,"DigitalWallet","Store 66","Cancelled",10/13/2024 6:15:38 PM,"Frank Taylor","frank.taylor@example.com","Sample Product V","Description for product V."
"5f999a3c-4843-45ab-8b5d-98fbe1107154","50302dcd-b73e-491c-8304-8262ece7fd3d","8fa25779-81b9-4475-867c-55357f15a064",2,31.31,16.53,46.09,"Voucher","Store 67","Completed",10/31/2024 6:15:38 PM,"Lucas Thompson","lucas.thompson@example.com","Sample Product W","Description for product W."
"9e511f80-d80b-4126-bbee-5ff4cde169b8","673366e8-d354-42aa-8124-0316913dfddb","1909cbb2-60e9-489c-85ba-ad923c93563b",5,46.35,9.72,222.03,"DigitalWallet","Store 67","Completed",11/7/2024 6:15:38 PM,"Aiden Garcia","aiden.garcia@example.com","Sample Product X","Description for product X."
"7d2360a7-be4e-432b-bba1-5245794d2eda","e38a1def-4c52-488a-a9e2-4adb0b6ce0a2","f5021967-c40d-4ff2-9c72-51940180c4dc",3,34.43,0.11,103.18,"DebitCard","Store 67","Cancelled",10/28/2024 6:15:38 PM,"Bob Thompson","bob.thompson@example.com","Sample Product Y","Description for product Y."
"74ceb1ef-4460-457b-b407-25547835a879","3eab1402-8b1d-499c-94e1-31e50b140c5d","bc5ff738-5027-404f-8d80-b611808c9064",5,88.29,3.59,437.86,"DigitalWallet","Store 67","Pending",10/22/2024 6:15:38 PM,"Ethan Williams","ethan.williams@example.com","Sample Product Z","Description for product Z."
"0ae0180a-9da7-48ef-9928-e33f9b4771a4","4bd297f8-d6c7-43dc-9770-1837960d6b12","e4784235-946c-40df-9cd7-8bc1f0e7ae44",3,18.98,15.71,41.23,"DebitCard","Store 68","Pending",10/23/2024 6:15:38 PM,"Jackson Garcia","jackson.garcia@example.com","Sample Product A","Description for product A."
"c36751a6-2371-464f-8990-926c649c89a9","d24cffc5-bc53-4465-a73b-5318bfc82dff","c7b81d87-0a12-4584-ae8a-5597d0c8273d",3,77.41,11.27,220.96,"DigitalWallet","Store 65","Completed",10/23/2024 6:15:38 PM,"Frank Harris","frank.harris@example.com","Sample Product B","Description for product B."
"a14f824a-504a-4d5c-9741-fbeba6dc35bd","0199e7fe-d1fa-47d6-a60c-fa54945df011","6ebe8934-372b-40ea-8720-e2fadb357b1d",4,73.18,5.92,286.8,"CreditCard","Store 68","Completed",11/8/2024 6:15:38 PM,"Charlotte Martinez","charlotte.martinez@example.com","Sample Product C","Description for product C."
"28058baa-1f0b-4d18-b038-981433c19660","10a401d7-c18e-4bbe-b233-40c1e08ebe79","c601de91-5e0e-4b57-b1d8-8b49e9576f32",4,78.28,14.56,298.56,"Cash","Store 67","Completed",10/20/2024 6:15:38 PM,"Mason Walker","mason.walker@example.com","Sample Product D","Description for product D."
"ee6bce3f-dd0b-4648-b789-b183e5234d26","37ca0d94-cba6-4489-81ba-026a5ecc4435","f9c61d9c-8193-4cc8-b9f0-9287583f156f",2,87.58,1.72,173.44,"CreditCard","Store 67","Completed",10/13/2024 6:15:38 PM,"David Harris","david.harris@example.com","Sample Product E","Description for product E."
"f6a2a68e-858a-4fc1-814a-0d74a76372d1","87fec2bb-5d43-4c8f-bb56-56a42bee0df9","456fdf96-1d9d-4bb4-b0e9-56807f7cd9f0",5,16.29,13.58,67.87,"DigitalWallet","Store 66","Completed",10/14/2024 6:15:38 PM,"Gabriel Hall","gabriel.hall@example.com","Sample Product F","Description for product F."
"af2a4f2e-b9c4-421c-a742-4a3bece7fedc","c71e9ed3-428c-4340-8bd8-0b405bd6359f","fe8587fd-a796-4c98-a174-dc0fe4604eca",2,62.2,1.15,123.25,"Voucher","Store 68","Completed",11/8/2024 6:15:38 PM,"Jackson Thomas","jackson.thomas@example.com","Sample Product G","Description for product G."
"6c9f560d-7247-46a0-bd72-74ca425529e6","e49fa0c6-eedf-4d26-a6a5-70cbc82023e9","57d42be8-e425-4b6c-abf4-f2b92e1c4f54",2,60.17,14.78,105.56,"Voucher","Store 65","Pending",11/6/2024 6:15:38 PM,"Grace Jackson","grace.jackson@example.com","Sample Product H","Description for product H."
"2cc94703-b0fa-4d15-817c-98dbe6048596","b6953e1a-decd-4070-80c4-aeb183d705bc","1a697c68-ef6e-43ee-a8c9-83c4d9f190a9",5,14.09,0.33,70.12,"Voucher","Store 68","Cancelled",10/14/2024 6:15:38 PM,"Lily Robinson","lily.robinson@example.com","Sample Product I","Description for product I."
"81a34167-85aa-4650-8f0d-f1b1ae9adb12","80eb1c93-ab77-44e4-8561-0ddcb50c9e5e","202ca640-6de6-4109-a894-2535b0f29d25",1,75.67,16.16,59.51,"Cash","Store 65","Pending",10/31/2024 6:15:38 PM,"Hannah Smith","hannah.smith@example.com","Sample Product J","Description for product J."
"0b5fc57f-8773-4ebb-8bc0-76799f47a8a7","df6a946e-3966-436b-8dc4-369326ab1724","b20d168c-0990-4ea1-aa40-d35bac37ecc0",4,18.99,6.61,69.35,"DigitalWallet","Store 65","Completed",10/27/2024 6:15:38 PM,"Aiden Thomas","aiden.thomas@example.com","Sample Product K","Description for product K."
"aa97dd43-cc58-42d4-b380-87cb53dcab61","c16f9df4-30aa-46cc-b03e-ff7c54d8e0eb","478ec5c7-0d95-4e19-9d66-1d9c9e9d4484",3,30.73,19.41,72.78,"Voucher","Store 67","Pending",11/5/2024 6:15:38 PM,"Noah Taylor","noah.taylor@example.com","Sample Product L","Description for product L."
"32d4d1aa-2c22-46c4-b093-c95f909c45d1","d0ef04ef-ae33-44d4-9af6-339d5f88cee8","80113f71-3a87-4a49-956a-de9718343b1c",2,58.32,1.27,115.37,"DebitCard","Store 65","Pending",10/10/2024 6:15:38 PM,"Hannah Wilson","hannah.wilson@example.com","Sample Product M","Description for product M."
"3e467167-e8ca-4ff7-a95b-a29018914795","657dfa29-4416-461c-a133-07d27ba56f25","c32d63d3-965e-45f3-855b-50643d70e115",3,93.79,7.64,273.73,"Cash","Store 65","Completed",10/12/2024 6:15:38 PM,"David Lewis","david.lewis@example.com","Sample Product N","Description for product N."
"cf0aea40-0dc6-4439-ba08-c598e90553da","dd24faf4-0def-4eee-a2b7-25294b6c4000","e21ad4c7-71a2-456c-af10-71692b76f83e",3,59.19,15.87,161.7,"DigitalWallet","Store 68","Completed",10/19/2024 6:15:38 PM,"Amelia Williams","amelia.williams@example.com","Sample Product O","Description for product O."
"cf0654a9-7201-49c4-abe8-9670bb5a7b99","5e7d06f2-79c0-46d5-893b-1d62284f1c91","81179a16-4e3c-4879-ae56-0862c4b2932f",1,68.23,7.67,60.56,"Voucher","Store 65","Completed",11/5/2024 6:15:38 PM,"Gabriel Robinson","gabriel.robinson@example.com","Sample Product P","Description for product P."
"f3727a9e-4e80-44a0-89eb-0490ac000739","df5aad67-4a3b-45ef-91ea-efa268b9b82d","21b9460c-cf20-410f-be48-0038a4640c81",4,41.26,0.3,164.74,"Cash","Store 68","Completed",10/23/2024 6:15:38 PM,"Ethan Lewis","ethan.lewis@example.com","Sample Product Q","Description for product Q."
"de33cf38-1ccf-41d4-ba9f-ef9eac0a7ba7","f3e2cb81-3b1a-448a-88b7-6a1d8d4addc0","05874abc-1698-4398-9a66-0913897275d1",3,33.65,3.67,97.28,"Voucher","Store 65","Cancelled",10/24/2024 6:15:38 PM,"Bob Clark","bob.clark@example.com","Sample Product R","Description for product R."
"02b9d016-471e-4a89-b6a9-5030aee30f87","15428c62-ba04-4c01-92dd-27edeb516b7e","16bdde86-1320-4916-8ba8-27182ab545d0",1,88.71,17.93,70.78,"CreditCard","Store 65","Pending",10/22/2024 6:15:38 PM,"Lucas Rodriguez","lucas.rodriguez@example.com","Sample Product S","Description for product S."
"a3745e34-4603-4f62-9118-3214ecf60a81","cbd8a378-8db2-4878-bdc1-7af08ca32cdd","c0095ac0-462a-42ab-a5b6-a013e056fb8e",5,76.11,3.13,377.42,"CreditCard","Store 68","Completed",10/16/2024 6:15:38 PM,"Hannah Garcia","hannah.garcia@example.com","Sample Product T","Description for product T."
"d9b5d126-c1e3-43f0-8e61-495240cab0c6","3bbc292c-751e-429d-a0f5-a76d8f57afc7","25ceb473-53f1-4c7e-9986-689d4fb6231d",5,19.55,17.87,79.88,"Cash","Store 66","Pending",10/26/2024 6:15:38 PM,"Bob Allen","bob.allen@example.com","Sample Product U","Description for product U."
"37697dbb-7698-4e63-904a-c9c2b6ce9836","13dfc5a6-73e8-48f2-b5d4-68200c30d8bb","8ad14975-6f20-419a-a8a1-617c1ce5237e",3,18.82,18.03,38.43,"Cash","Store 68","Completed",10/15/2024 6:15:38 PM,"Chloe Martin","chloe.martin@example.com","Sample Product V","Description for product V."
"30158baa-dad2-4b7b-a66f-d8195fd9abd6","10add3f8-808d-4600-88eb-29eec357eb91","8fa25779-81b9-4475-867c-55357f15a064",5,75.71,1.78,376.77,"DebitCard","Store 67","Completed",10/13/2024 6:15:38 PM,"Noah Brown","noah.brown@example.com","Sample Product W","Description for product W."
"78fa9db7-ee49-428e-bc95-6be41a306eea","6cf16481-1414-48e2-8a51-5cac70c3f734","1909cbb2-60e9-489c-85ba-ad923c93563b",5,61.69,8.05,300.4,"Cash","Store 68","Pending",10/19/2024 6:15:38 PM,"Jackson Thompson","jackson.thompson@example.com","Sample Product X","Description for product X."
"76e4a6f1-52e4-4dfc-b118-f043182f9526","df99ae11-f127-4d0b-b4fb-8ba9f84f733d","f5021967-c40d-4ff2-9c72-51940180c4dc",4,87.82,16.92,334.36,"CreditCard","Store 67","Completed",10/12/2024 6:15:38 PM,"Noah Jones","noah.jones@example.com","Sample Product Y","Description for product Y."
"6b6190eb-bc70-4164-aa80-f6e2a54eab49","653451c4-23cf-47de-9235-3f310b3b0936","bc5ff738-5027-404f-8d80-b611808c9064",3,12.53,3.99,33.6,"Cash","Store 65","Cancelled",10/17/2024 6:15:38 PM,"Frank Anderson","frank.anderson@example.com","Sample Product Z","Description for product Z."
"7afef446-b11c-4983-927a-eeb597940f90","2899a8f6-13b3-4323-b899-93b0bdbe0ac8","e4784235-946c-40df-9cd7-8bc1f0e7ae44",1,14.73,14.65,0.08,"DebitCard","Store 68","Pending",10/11/2024 6:15:38 PM,"Isabella Davis","isabella.davis@example.com","Sample Product A","Description for product A."
"a20ed4fa-7017-4d50-b227-ae9583b87e9e","69e93b3b-fe2b-478f-a573-e8e61ea13c0e","c7b81d87-0a12-4584-ae8a-5597d0c8273d",2,52.99,2.27,103.71,"DigitalWallet","Store 67","Cancelled",10/24/2024 6:15:38 PM,"Lily Garcia","lily.garcia@example.com","Sample Product B","Description for product B."
"aa45a0ed-4250-4203-94e9-3a0fe9d10749","24c7d994-080a-4d0e-a933-90e414900f71","6ebe8934-372b-40ea-8720-e2fadb357b1d",2,28.87,8.01,49.73,"Cash","Store 65","Pending",10/22/2024 6:15:38 PM,"Lucas Brown","lucas.brown@example.com","Sample Product C","Description for product C."
"9e2a8106-2390-4d17-aec7-3bc83a15dd65","60282fb0-9ae4-4685-aebf-e7b47e3fe43b","c601de91-5e0e-4b57-b1d8-8b49e9576f32",1,77.1,17.21,59.89,"CreditCard","Store 66","Pending",10/22/2024 6:15:38 PM,"Grace Jackson","grace.jackson@example.com","Sample Product D","Description for product D."
"5b73aad8-b44e-435e-91b1-99e6d6bf6a00","7bffab2f-fc79-4329-bbaf-c50f7f5a8203","f9c61d9c-8193-4cc8-b9f0-9287583f156f",5,26.63,8.02,125.13,"DigitalWallet","Store 66","Cancelled",10/19/2024 6:15:38 PM,"Amelia Wilson","amelia.wilson@example.com","Sample Product E","Description for product E."
"916935f7-4ef2-41cb-9a26-adb16baaebad","a7e619a2-f64f-4738-8f4e-2fe3ee69ba4d","456fdf96-1d9d-4bb4-b0e9-56807f7cd9f0",5,30.09,17.81,132.64,"Voucher","Store 65","Cancelled",10/15/2024 6:15:38 PM,"Noah Anderson","noah.anderson@example.com","Sample Product F","Description for product F."
"3f212383-cde1-4f4e-abae-9149884e2a8c","27dc996a-56b0-4607-9377-47d5e808ce58","fe8587fd-a796-4c98-a174-dc0fe4604eca",2,61.79,7.56,116.02,"Cash","Store 68","Completed",10/19/2024 6:15:38 PM,"Jackson Jackson","jackson.jackson@example.com","Sample Product G","Description for product G."
"e1102309-9e09-4a57-8b40-adb559d19455","a9a42038-c00a-4c3a-bec8-1beec473ad49","57d42be8-e425-4b6c-abf4-f2b92e1c4f54",4,25.61,12.2,90.24,"Cash","Store 68","Completed",10/18/2024 6:15:38 PM,"Sophia Smith","sophia.smith@example.com","Sample Product H","Description for product H."
"5d49d47c-2c86-4896-aa5d-40447ef4195f","467c49f5-edf4-45c1-85ef-6d9c19f7f21d","1a697c68-ef6e-43ee-a8c9-83c4d9f190a9",2,89.83,11.56,168.1,"CreditCard","Store 67","Pending",10/21/2024 6:15:38 PM,"Emma Thompson","emma.thompson@example.com","Sample Product I","Description for product I."
"b80d3886-eedb-44dd-bc61-79e95bbe1946","f83f066d-2e3c-4eb1-b39e-e1b3b6887f2b","202ca640-6de6-4109-a894-2535b0f29d25",4,20.47,9.1,72.78,"Cash","Store 65","Pending",10/18/2024 6:15:38 PM,"John Thompson","john.thompson@example.com","Sample Product J","Description for product J."
"d0b3828a-77d7-428c-bc2e-0c9f052ca796","3dc7e46c-2b06-4ad1-9261-aee379d037f9","b20d168c-0990-4ea1-aa40-d35bac37ecc0",4,93.76,14.75,360.29,"CreditCard","Store 68","Completed",11/5/2024 6:15:38 PM,"Ava Harris","ava.harris@example.com","Sample Product K","Description for product K."
"5c42e4fd-5b23-448f-8bbb-be1f78e3ae2b","7afe570d-7f24-4db7-8521-d30f9ebba5d9","478ec5c7-0d95-4e19-9d66-1d9c9e9d4484",1,91.55,0.87,90.68,"Voucher","Store 67","Completed",11/3/2024 6:15:38 PM,"Lucas Lewis","lucas.lewis@example.com","Sample Product L","Description for product L."
"386315f2-fada-4e3b-af93-6957fc104fc3","f62d784f-4c23-47f7-9744-5acf6c4d85ec","80113f71-3a87-4a49-956a-de9718343b1c",2,12.51,19.07,5.95,"CreditCard","Store 67","Completed",11/2/2024 6:15:38 PM,"David Harris","david.harris@example.com","Sample Product M","Description for product M."
"c672bda4-a733-4cea-9fa5-27f44ab6ad09","593ca12c-ff6c-4c9d-b4f8-ea2acec56e76","c32d63d3-965e-45f3-855b-50643d70e115",5,33.9,3.57,165.93,"Voucher","Store 66","Cancelled",10/26/2024 6:15:38 PM,"Eva Hall","eva.hall@example.com","Sample Product N","Description for product N."
"4c81b7db-d3d7-445e-a70e-a7a441c24e14","75c8a453-9af2-4579-8871-7755c3fa5fc5","e21ad4c7-71a2-456c-af10-71692b76f83e",3,49.49,17.52,130.95,"Voucher","Store 65","Cancelled",10/25/2024 6:15:38 PM,"Ava Walker","ava.walker@example.com","Sample Product O","Description for product O."
"e2778543-f0e1-4ca1-8b98-0008b61fbe4d","1ca427af-2cae-4585-a649-64bd890ed763","81179a16-4e3c-4879-ae56-0862c4b2932f",2,11.03,19,3.06,"CreditCard","Store 68","Cancelled",10/16/2024 6:15:38 PM,"Hannah Lee","hannah.lee@example.com","Sample Product P","Description for product P."
"b32a5373-8ef3-4093-81c2-91cca1684ba8","9011a343-8a7a-47f5-8c87-d45af1b955ab","21b9460c-cf20-410f-be48-0038a4640c81",2,58.61,0.28,116.94,"Cash","Store 66","Cancelled",11/8/2024 6:15:38 PM,"David White","david.white@example.com","Sample Product Q","Description for product Q."
"53620179-d1ae-4ec9-8fb6-c8b9fa4f09d5","94838942-8fb5-409d-b582-02257b4171c2","05874abc-1698-4398-9a66-0913897275d1",5,15.59,7.72,70.23,"CreditCard","Store 66","Pending",10/19/2024 6:15:38 PM,"Jane Martinez","jane.martinez@example.com","Sample Product R","Description for product R."
"6edd7af1-b920-4dd5-b6ca-e926b8fa7a39","037a40d9-f303-4938-baaf-4e54f9942154","16bdde86-1320-4916-8ba8-27182ab545d0",2,70.69,7.08,134.3,"Voucher","Store 65","Pending",11/1/2024 6:15:38 PM,"Bob Miller","bob.miller@example.com","Sample Product S","Description for product S."
"a47422d7-2f29-40fa-910e-e5ab670f91f1","16b585f7-61f8-4544-962f-29ff6214446d","c0095ac0-462a-42ab-a5b6-a013e056fb8e",1,24.15,8.59,15.56,"Voucher","Store 67","Cancelled",10/24/2024 6:15:38 PM,"Eva Allen","eva.allen@example.com","Sample Product T","Description for product T."
"78cbc478-4c7a-4d6c-ba2c-1960fe6048ba","d06aaf6e-de71-4d64-b5d9-ad1ea4a46e7f","25ceb473-53f1-4c7e-9986-689d4fb6231d",4,31.65,19.72,106.88,"DebitCard","Store 68","Pending",10/27/2024 6:15:38 PM,"Noah Thomas","noah.thomas@example.com","Sample Product U","Description for product U."
"378fdfc1-797e-4c94-944d-16e81695ce02","5ddbfce0-9347-4ac6-81d1-3430040321fc","8ad14975-6f20-419a-a8a1-617c1ce5237e",4,19.97,4.07,75.81,"Cash","Store 65","Pending",10/25/2024 6:15:38 PM,"Lily Moore","lily.moore@example.com","Sample Product V","Description for product V."
"95253f3e-37b2-4731-92be-12f35d26d604","2d781fec-d456-4654-a75a-684117bc28d6","8fa25779-81b9-4475-867c-55357f15a064",5,48.42,18.82,223.28,"DebitCard","Store 66","Pending",11/7/2024 6:15:38 PM,"Mason Doe","mason.doe@example.com","Sample Product W","Description for product W."
